Timestamp,Valor,Medicao,Grandeza
2024-12-01 00:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 00:00:00,0,Contratado de Ponta,Demanda
2024-12-01 00:00:00,0,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 00:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 00:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 00:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 00:00:00,0,Contratada fora de Ponta,Demanda
2024-12-01 00:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 00:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 00:00:00,0,Tolerância Contratado de Ponta,Demanda
2024-12-01 00:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 00:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 00:19:54,0,Demanda Reativa,Demanda
2024-12-01 00:19:54,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 00:19:54,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 00:19:54,0,Consumo Reativo,Consumo
2024-12-01 00:24:54,1517.757,Demanda ativa Fora de Ponta,Demanda
2024-12-01 00:24:54,379.439,Consumo ativo Fora de Ponta,Consumo
2024-12-01 00:34:54,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 00:34:54,0,Consumo Reativo,Consumo
2024-12-01 00:34:54,0,Demanda Reativa,Demanda
2024-12-01 00:34:54,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 00:39:54,374.999,Consumo ativo Fora de Ponta,Consumo
2024-12-01 00:39:54,1499.997,Demanda ativa Fora de Ponta,Demanda
2024-12-01 00:49:54,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 00:49:54,0,Consumo Reativo,Consumo
2024-12-01 00:49:54,0,Demanda Reativa,Demanda
2024-12-01 00:49:54,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 00:54:54,368.399,Consumo ativo Fora de Ponta,Consumo
2024-12-01 00:54:54,1473.597,Demanda ativa Fora de Ponta,Demanda
2024-12-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 01:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 01:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 01:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 01:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 01:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 01:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 01:04:53,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 01:04:53,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 01:04:53,0,Consumo Reativo,Consumo
2024-12-01 01:04:53,0,Demanda Reativa,Demanda
2024-12-01 01:09:53,372.479,Consumo ativo Fora de Ponta,Consumo
2024-12-01 01:09:53,1489.917,Demanda ativa Fora de Ponta,Demanda
2024-12-01 01:19:53,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 01:19:53,0,Consumo Reativo,Consumo
2024-12-01 01:19:53,0,Demanda Reativa,Demanda
2024-12-01 01:19:53,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 01:24:53,1469.757,Demanda ativa Fora de Ponta,Demanda
2024-12-01 01:24:53,367.439,Consumo ativo Fora de Ponta,Consumo
2024-12-01 01:34:53,0,Consumo Reativo,Consumo
2024-12-01 01:34:53,0,Demanda Reativa,Demanda
2024-12-01 01:34:53,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 01:34:53,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 01:39:53,1413.597,Demanda ativa Fora de Ponta,Demanda
2024-12-01 01:39:53,353.399,Consumo ativo Fora de Ponta,Consumo
2024-12-01 01:49:54,0,Consumo Reativo,Consumo
2024-12-01 01:49:54,0,Demanda Reativa,Demanda
2024-12-01 01:49:54,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 01:49:54,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 01:54:54,1359.837,Demanda ativa Fora de Ponta,Demanda
2024-12-01 01:54:54,339.959,Consumo ativo Fora de Ponta,Consumo
2024-12-01 02:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 02:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 02:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 02:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 02:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 02:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 02:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 02:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 02:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 02:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 02:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 02:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 02:04:54,0,Consumo Reativo,Consumo
2024-12-01 02:04:54,0,Demanda Reativa,Demanda
2024-12-01 02:04:54,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 02:04:54,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 02:09:54,331.919,Consumo ativo Fora de Ponta,Consumo
2024-12-01 02:09:54,1327.677,Demanda ativa Fora de Ponta,Demanda
2024-12-01 02:19:55,0,Demanda Reativa,Demanda
2024-12-01 02:19:55,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 02:19:55,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 02:19:55,0,Consumo Reativo,Consumo
2024-12-01 02:24:55,1299.837,Demanda ativa Fora de Ponta,Demanda
2024-12-01 02:24:55,324.959,Consumo ativo Fora de Ponta,Consumo
2024-12-01 02:34:54,0,Demanda Reativa,Demanda
2024-12-01 02:34:54,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 02:34:54,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 02:34:54,0,Consumo Reativo,Consumo
2024-12-01 02:39:54,1291.677,Demanda ativa Fora de Ponta,Demanda
2024-12-01 02:39:54,322.919,Consumo ativo Fora de Ponta,Consumo
2024-12-01 02:49:53,0,Consumo Reativo,Consumo
2024-12-01 02:49:53,0,Consumo Reativo Capacitivo,Consumo
2024-12-01 02:49:53,0,Demanda Reativa,Demanda
2024-12-01 02:49:53,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 02:54:53,1287.837,Demanda ativa Fora de Ponta,Demanda
2024-12-01 02:54:53,321.959,Consumo ativo Fora de Ponta,Consumo
2024-12-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 03:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2024-12-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-12-01 03:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 03:00:00,2980,Contratado de Ponta,Demanda
2024-12-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-12-01 03:04:53,0,Consumo Reativo,Consumo
2024-12-01 03:04:53,0,Demanda Reativa Capacitiva,Demanda
2024-12-01 03:04:53,0,Demanda Reativa,Demanda
