Timestamp,Valor,Medicao,Grandeza
2025-06-01 02:26:59,1221.597,Demanda ativa Fora de Ponta,Demanda
2025-06-01 02:26:59,305.399,Consumo ativo Fora de Ponta,Consumo
2025-06-01 02:36:58,0,Consumo Reativo,Consumo
2025-06-01 02:36:58,0,Demanda Reativa,Demanda
2025-06-01 02:36:58,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 02:36:58,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 02:41:58,304.439,Consumo ativo Fora de Ponta,Consumo
2025-06-01 02:41:58,1217.757,Demanda ativa Fora de Ponta,Demanda
2025-06-01 02:51:59,0,Consumo Reativo,Consumo
2025-06-01 02:51:59,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 02:51:59,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 02:51:59,0,Demanda Reativa,Demanda
2025-06-01 02:56:59,304.919,Consumo ativo Fora de Ponta,Consumo
2025-06-01 02:56:59,1219.677,Demanda ativa Fora de Ponta,Demanda
2025-06-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 03:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 03:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 03:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 03:06:59,0,Demanda Reativa,Demanda
2025-06-01 03:06:59,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 03:06:59,0,Consumo Reativo,Consumo
2025-06-01 03:06:59,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 03:11:59,303.959,Consumo ativo Fora de Ponta,Consumo
2025-06-01 03:11:59,1215.837,Demanda ativa Fora de Ponta,Demanda
2025-06-01 03:21:59,0,Demanda Reativa,Demanda
2025-06-01 03:21:59,0,Consumo Reativo,Consumo
2025-06-01 03:21:59,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 03:21:59,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 03:26:59,1225.917,Demanda ativa Fora de Ponta,Demanda
2025-06-01 03:26:59,306.479,Consumo ativo Fora de Ponta,Consumo
2025-06-01 03:36:59,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 03:36:59,0,Consumo Reativo,Consumo
2025-06-01 03:36:59,0,Demanda Reativa,Demanda
2025-06-01 03:36:59,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 03:41:59,1211.997,Demanda ativa Fora de Ponta,Demanda
2025-06-01 03:41:59,302.999,Consumo ativo Fora de Ponta,Consumo
2025-06-01 03:52:00,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 03:52:00,0,Demanda Reativa,Demanda
2025-06-01 03:52:00,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 03:52:00,0,Consumo Reativo,Consumo
2025-06-01 03:57:00,303.959,Consumo ativo Fora de Ponta,Consumo
2025-06-01 03:57:00,1215.837,Demanda ativa Fora de Ponta,Demanda
2025-06-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-06-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-06-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-06-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-06-01 04:06:59,0,Consumo Reativo,Consumo
2025-06-01 04:06:59,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 04:06:59,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 04:06:59,0,Demanda Reativa,Demanda
2025-06-01 04:11:59,306.479,Consumo ativo Fora de Ponta,Consumo
2025-06-01 04:11:59,1225.917,Demanda ativa Fora de Ponta,Demanda
2025-06-01 04:22:00,0,Demanda Reativa Capacitiva,Demanda
2025-06-01 04:22:00,0,Consumo Reativo Capacitivo,Consumo
2025-06-01 04:22:00,0,Demanda Reativa,Demanda
2025-06-01 04:22:00,0,Consumo Reativo,Consumo
2025-06-01 04:27:00,1225.917,Demanda ativa Fora de Ponta,Demanda
2025-06-01 04:27:00,306.479,Consumo ativo Fora de Ponta,Consumo
2025-06-01 04:37:01,0,Consumo Reativo,Consumo
2025-06-01 04:37:01,0,Consumo Reativo Capacitivo,Consumo
