Timestamp,Valor,Medicao,Grandeza
2024-11-01 00:00:00,0,Tolerância Contratado de Ponta,Demanda
2024-11-01 00:00:00,2980,Contratado de Ponta,Demanda
2024-11-01 00:00:00,2980,Contratado de Ponta,Demanda
2024-11-01 00:00:00,0,Contratado de Ponta,Demanda
2024-11-01 00:00:00,3280,Contratada fora de Ponta,Demanda
2024-11-01 00:00:00,0,Tolerância Contratado fora de Ponta,Demanda
2024-11-01 00:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-11-01 00:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-11-01 00:00:00,3280,Contratada fora de Ponta,Demanda
2024-11-01 00:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-11-01 00:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-11-01 00:00:00,0,Contratada fora de Ponta,Demanda
2024-11-01 00:19:55,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 00:19:55,0,Demanda Reativa,Demanda
2024-11-01 00:19:55,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 00:19:55,0,Consumo Reativo,Consumo
2024-11-01 00:24:55,362.399,Consumo ativo Fora de Ponta,Consumo
2024-11-01 00:24:55,1449.597,Demanda ativa Fora de Ponta,Demanda
2024-11-01 00:34:57,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 00:34:57,0,Consumo Reativo,Consumo
2024-11-01 00:34:57,0,Demanda Reativa,Demanda
2024-11-01 00:34:57,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 00:39:57,1409.757,Demanda ativa Fora de Ponta,Demanda
2024-11-01 00:39:57,352.439,Consumo ativo Fora de Ponta,Consumo
2024-11-01 00:49:57,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 00:49:57,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 00:49:57,0,Consumo Reativo,Consumo
2024-11-01 00:49:57,0,Demanda Reativa,Demanda
2024-11-01 00:54:57,336.959,Consumo ativo Fora de Ponta,Consumo
2024-11-01 00:54:57,1347.837,Demanda ativa Fora de Ponta,Demanda
2024-11-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2024-11-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2024-11-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2024-11-01 01:00:00,2980,Contratado de Ponta,Demanda
2024-11-01 01:00:00,2980,Contratado de Ponta,Demanda
2024-11-01 01:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-11-01 01:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-11-01 01:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-11-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-11-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-11-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-11-01 01:00:00,2980,Contratado de Ponta,Demanda
2024-11-01 01:04:56,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 01:04:56,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 01:04:56,0,Consumo Reativo,Consumo
2024-11-01 01:04:56,0,Demanda Reativa,Demanda
2024-11-01 01:09:56,1331.997,Demanda ativa Fora de Ponta,Demanda
2024-11-01 01:09:56,332.999,Consumo ativo Fora de Ponta,Consumo
2024-11-01 01:19:56,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 01:19:56,0,Demanda Reativa,Demanda
2024-11-01 01:19:56,0,Consumo Reativo,Consumo
2024-11-01 01:19:56,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 01:24:56,1321.917,Demanda ativa Fora de Ponta,Demanda
2024-11-01 01:24:56,330.479,Consumo ativo Fora de Ponta,Consumo
2024-11-01 01:34:58,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 01:34:58,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 01:34:58,0,Demanda Reativa,Demanda
2024-11-01 01:34:58,0,Consumo Reativo,Consumo
2024-11-01 01:39:58,1311.837,Demanda ativa Fora de Ponta,Demanda
2024-11-01 01:39:58,327.959,Consumo ativo Fora de Ponta,Consumo
2024-11-01 01:49:56,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 01:49:56,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 01:49:56,0,Consumo Reativo,Consumo
2024-11-01 01:49:56,0,Demanda Reativa,Demanda
2024-11-01 01:54:56,322.919,Consumo ativo Fora de Ponta,Consumo
2024-11-01 01:54:56,1291.677,Demanda ativa Fora de Ponta,Demanda
2024-11-01 02:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-11-01 02:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-11-01 02:00:00,2980,Contratado de Ponta,Demanda
2024-11-01 02:00:00,2980,Contratado de Ponta,Demanda
2024-11-01 02:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-11-01 02:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-11-01 02:00:00,3129,Tolerância Contratado de Ponta,Demanda
2024-11-01 02:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2024-11-01 02:00:00,3280,Contratada fora de Ponta,Demanda
2024-11-01 02:00:00,3280,Contratada fora de Ponta,Demanda
2024-11-01 02:00:00,2980,Contratado de Ponta,Demanda
2024-11-01 02:00:00,3280,Contratada fora de Ponta,Demanda
2024-11-01 02:04:57,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 02:04:57,0,Demanda Reativa,Demanda
2024-11-01 02:04:57,0,Consumo Reativo,Consumo
2024-11-01 02:04:57,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 02:09:57,318.959,Consumo ativo Fora de Ponta,Consumo
2024-11-01 02:09:57,1275.837,Demanda ativa Fora de Ponta,Demanda
2024-11-01 02:19:55,0,Consumo Reativo,Consumo
2024-11-01 02:19:55,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 02:19:55,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 02:19:55,0,Demanda Reativa,Demanda
2024-11-01 02:24:55,1277.757,Demanda ativa Fora de Ponta,Demanda
2024-11-01 02:24:55,319.439,Consumo ativo Fora de Ponta,Consumo
2024-11-01 02:34:57,0,Consumo Reativo,Consumo
2024-11-01 02:34:57,0,Demanda Reativa,Demanda
2024-11-01 02:34:57,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 02:34:57,0,Consumo Reativo Capacitivo,Consumo
2024-11-01 02:39:57,318.959,Consumo ativo Fora de Ponta,Consumo
2024-11-01 02:39:57,1275.837,Demanda ativa Fora de Ponta,Demanda
2024-11-01 02:49:58,0,Demanda Reativa,Demanda
2024-11-01 02:49:58,0,Demanda Reativa Capacitiva,Demanda
2024-11-01 02:49:58,0,Consumo Reativo Capacitivo,Consumo
