Timestamp,Valor,Medicao,Grandeza
2025-01-01 00:00:00,0,Tolerância Contratado de Ponta,Demanda
2025-01-01 00:00:00,0,Contratado de Ponta,Demanda
2025-01-01 00:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 00:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 00:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 00:00:00,0,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 00:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 00:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 00:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 00:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 00:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 00:00:00,0,Contratada fora de Ponta,Demanda
2025-01-01 00:19:49,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 00:19:49,0,Demanda Reativa,Demanda
2025-01-01 00:19:49,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 00:19:49,0,Consumo Reativo,Consumo
2025-01-01 00:24:49,407.999,Consumo ativo Fora de Ponta,Consumo
2025-01-01 00:24:49,1631.997,Demanda ativa Fora de Ponta,Demanda
2025-01-01 00:34:50,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 00:34:50,0,Consumo Reativo,Consumo
2025-01-01 00:34:50,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 00:34:50,0,Demanda Reativa,Demanda
2025-01-01 00:39:50,406.919,Consumo ativo Fora de Ponta,Consumo
2025-01-01 00:39:50,1627.677,Demanda ativa Fora de Ponta,Demanda
2025-01-01 00:49:50,0,Consumo Reativo,Consumo
2025-01-01 00:49:50,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 00:49:50,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 00:49:50,0,Demanda Reativa,Demanda
2025-01-01 00:54:50,1631.997,Demanda ativa Fora de Ponta,Demanda
2025-01-01 00:54:50,407.999,Consumo ativo Fora de Ponta,Consumo
2025-01-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 01:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 01:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 01:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 01:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 01:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 01:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 01:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 01:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 01:04:51,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 01:04:51,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 01:04:51,0,Demanda Reativa,Demanda
2025-01-01 01:04:51,0,Consumo Reativo,Consumo
2025-01-01 01:09:51,1627.677,Demanda ativa Fora de Ponta,Demanda
2025-01-01 01:09:51,406.919,Consumo ativo Fora de Ponta,Consumo
2025-01-01 01:19:50,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 01:19:50,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 01:19:50,0,Demanda Reativa,Demanda
2025-01-01 01:19:50,0,Consumo Reativo,Consumo
2025-01-01 01:24:50,1635.837,Demanda ativa Fora de Ponta,Demanda
2025-01-01 01:24:50,408.959,Consumo ativo Fora de Ponta,Consumo
2025-01-01 01:34:51,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 01:34:51,0,Demanda Reativa,Demanda
2025-01-01 01:34:51,0,Consumo Reativo,Consumo
2025-01-01 01:34:51,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 01:39:51,1627.677,Demanda ativa Fora de Ponta,Demanda
2025-01-01 01:39:51,406.919,Consumo ativo Fora de Ponta,Consumo
2025-01-01 01:49:51,0,Demanda Reativa,Demanda
2025-01-01 01:49:51,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 01:49:51,0,Consumo Reativo,Consumo
2025-01-01 01:49:51,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 01:54:51,1623.837,Demanda ativa Fora de Ponta,Demanda
2025-01-01 01:54:51,405.959,Consumo ativo Fora de Ponta,Consumo
2025-01-01 02:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 02:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 02:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 02:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 02:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 02:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 02:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 02:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 02:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 02:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 02:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 02:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 02:04:51,0,Demanda Reativa,Demanda
2025-01-01 02:04:51,0,Consumo Reativo,Consumo
2025-01-01 02:04:51,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 02:04:51,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 02:09:51,1611.837,Demanda ativa Fora de Ponta,Demanda
2025-01-01 02:09:51,402.959,Consumo ativo Fora de Ponta,Consumo
2025-01-01 02:19:51,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 02:19:51,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 02:19:51,0,Consumo Reativo,Consumo
2025-01-01 02:19:51,0,Demanda Reativa,Demanda
2025-01-01 02:24:51,404.999,Consumo ativo Fora de Ponta,Consumo
2025-01-01 02:24:51,1619.997,Demanda ativa Fora de Ponta,Demanda
2025-01-01 02:34:51,0,Consumo Reativo,Consumo
2025-01-01 02:34:51,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 02:34:51,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 02:34:51,0,Demanda Reativa,Demanda
2025-01-01 02:39:51,406.919,Consumo ativo Fora de Ponta,Consumo
2025-01-01 02:39:51,1627.677,Demanda ativa Fora de Ponta,Demanda
2025-01-01 02:49:51,0,Demanda Reativa,Demanda
2025-01-01 02:49:51,0,Consumo Reativo,Consumo
2025-01-01 02:49:51,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 02:49:51,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 02:54:51,1615.677,Demanda ativa Fora de Ponta,Demanda
2025-01-01 02:54:51,403.919,Consumo ativo Fora de Ponta,Consumo
2025-01-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 03:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 03:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 03:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 03:04:50,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 03:04:50,0,Demanda Reativa,Demanda
2025-01-01 03:04:50,0,Consumo Reativo,Consumo
2025-01-01 03:04:50,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 03:09:50,404.999,Consumo ativo Fora de Ponta,Consumo
2025-01-01 03:09:50,1619.997,Demanda ativa Fora de Ponta,Demanda
2025-01-01 03:19:50,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 03:19:50,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 03:19:50,0,Consumo Reativo,Consumo
2025-01-01 03:19:50,0,Demanda Reativa,Demanda
2025-01-01 03:24:50,386.999,Consumo ativo Fora de Ponta,Consumo
2025-01-01 03:24:50,1547.997,Demanda ativa Fora de Ponta,Demanda
2025-01-01 03:34:50,0,Consumo Reativo,Consumo
2025-01-01 03:34:50,0,Demanda Reativa,Demanda
2025-01-01 03:34:50,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 03:34:50,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 03:39:50,379.919,Consumo ativo Fora de Ponta,Consumo
2025-01-01 03:39:50,1519.677,Demanda ativa Fora de Ponta,Demanda
2025-01-01 03:49:49,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 03:49:49,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 03:49:49,0,Consumo Reativo,Consumo
2025-01-01 03:49:49,0,Demanda Reativa,Demanda
2025-01-01 03:54:49,380.999,Consumo ativo Fora de Ponta,Consumo
2025-01-01 03:54:49,1523.997,Demanda ativa Fora de Ponta,Demanda
2025-01-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 04:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-01-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 04:00:00,2980,Contratado de Ponta,Demanda
2025-01-01 04:00:00,3280,Contratada fora de Ponta,Demanda
2025-01-01 04:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-01-01 04:04:50,0,Consumo Reativo,Consumo
2025-01-01 04:04:50,0,Demanda Reativa Capacitiva,Demanda
2025-01-01 04:04:50,0,Demanda Reativa,Demanda
2025-01-01 04:04:50,0,Consumo Reativo Capacitivo,Consumo
2025-01-01 04:09:50,379.919,Consumo ativo Fora de Ponta,Consumo
2025-01-01 04:09:50,1519.677,Demanda ativa Fora de Ponta,Demanda
2025-01-01 04:19:50,0,Demanda Reativa,Demanda
2025-01-01 04:19:50,0,Consumo Reativo,Consumo
2025-01-01 04:19:50,0,Demanda Reativa Capacitiva,Demanda
