Timestamp,Valor,Medicao,Grandeza
2025-09-01 02:42:40,0,Consumo Reativo,Consumo
2025-09-01 02:42:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 02:42:40,0,Demanda Reativa,Demanda
2025-09-01 02:42:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 02:47:40,288.479,Consumo ativo Fora de Ponta,Consumo
2025-09-01 02:47:40,1153.918,Demanda ativa Fora de Ponta,Demanda
2025-09-01 02:57:40,0,Demanda Reativa,Demanda
2025-09-01 02:57:40,0,Consumo Reativo,Consumo
2025-09-01 02:57:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 02:57:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 03:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 03:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 03:00:00,3280,Contratada fora de Ponta,Demanda
2025-09-01 03:00:00,2980,Contratado de Ponta,Demanda
2025-09-01 03:00:00,3444,Tolerância Contratado fora de Ponta,Demanda
2025-09-01 03:00:00,3129,Tolerância Contratado de Ponta,Demanda
2025-09-01 03:02:40,285.479,Consumo ativo Fora de Ponta,Consumo
2025-09-01 03:02:40,1141.918,Demanda ativa Fora de Ponta,Demanda
2025-09-01 03:12:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 03:12:40,0,Demanda Reativa,Demanda
2025-09-01 03:12:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 03:12:40,0,Consumo Reativo,Consumo
2025-09-01 03:17:40,1133.758,Demanda ativa Fora de Ponta,Demanda
2025-09-01 03:17:40,283.439,Consumo ativo Fora de Ponta,Consumo
2025-09-01 03:27:40,0,Demanda Reativa Capacitiva,Demanda
2025-09-01 03:27:40,0,Consumo Reativo Capacitivo,Consumo
2025-09-01 03:27:40,0,Demanda Reativa,Demanda
2025-09-01 03:27:40,0,Consumo Reativo,Consumo
2025-09-01 03:32:40,1129.918,Demanda ativa Fora de Ponta,Demanda
2025-09-01 03:32:40,282.479,Consumo ativo Fora de Ponta,Consumo
2025-09-01 03:42:40,0,Consumo Reativo Capacitivo,Consumo
